Time,PPG,Acc
1342.06,408.7272,0.98955
1342.08,407.4671,0.98805
1342.1,401.22262,0.98716
1342.12,393.55706,0.99384
1342.14,387.21783,0.99559
1342.16,383.37246,0.99533
1342.18,382.27264,0.99286
1342.2,382.21807,0.98529
1342.22,381.46118,0.99892
1342.24,379.65795,0.98638
1342.26,376.7069,0.98773
1342.28,373.8211,0.98623
1342.3,372.37136,0.98955
1342.32,370.87707,0.98955
1342.34,367.9057,0.98263
1342.36,364.22564,0.97594
1342.38,360.49865,0.98716
1342.4,357.69592,0.98529
1342.42,356.76916,0.99198
1342.44,356.56726,0.99466
1342.46,355.92077,1.00644
1342.48,354.61273,0.98018
1342.5,352.23297,0.98623
1342.52,349.8063,0.98529
1342.54,349.17581,0.9784
1342.56,351.05319,0.98263
1342.58,356.3179,0.98805
1342.6,365.35815,0.99198
1342.62,376.88836,0.98529
1342.64,389.89544,0.99043
1342.66,402.96386,0.98955
1342.68,412.99902,0.98623
1342.7,417.7937,0.98529
1342.72,417.01522,0.97867
1342.74,411.70538,0.98107
1342.76,404.65142,0.99043
1342.78,398.35192,0.99043
1342.8,393.63867,0.99286
1342.82,390.76779,0.98865
1342.84,388.75802,0.97509
1342.86,385.99676,0.99043
1342.88,382.48553,0.98867
1342.9,378.62036,0.99424
1342.92,374.64807,0.9869
1342.94,371.51806,0.97509
1342.96,368.69116,0.98773
1342.98,364.68969,0.9784
1343,359.95013,0.98773
1343.02,355.27603,0.99445
1343.04,351.40063,0.98529
1343.06,349.69396,0.99708
1343.08,349.12707,0.99466
1343.1,347.12976,0.98107
1343.12,343.43963,0.98623
1343.14,338.9862,0.98018
1343.16,335.2734,0.98107
1343.18,334.75823,0.99466
1343.2,338.02954,0.98018
1343.22,344.16802,0.99842
1343.24,353.10714,0.97435
1343.26,364.27435,0.98638
1343.28,376.29028,0.9998
1343.3,387.75524,0.98955
1343.32,396.68823,0.98352
1343.34,401.89871,0.99466
1343.36,403.20123,1.00221
1343.38,399.99539,0.99198
1343.4,393.4216,0.98867
1343.42,386.74847,0.99286
1343.44,382.15588,1.00644
1343.46,380.68621,0.98955
1343.48,381.99035,0.97688
1343.5,383.26217,0.99383
1343.52,382.7376,0.98384
1343.54,381.08044,0.98446
1343.56,378.87475,0.97771
1343.58,376.8446,0.98623
1343.6,375.12713,1.00221
1343.62,372.17462,0.99466
1343.64,367.68646,0.98446
1343.66,363.00369,0.98263
1343.68,359.22714,0.9829
1343.7,357.68304,0.9869
1343.72,358.21472,0.97509
1343.74,358.24365,0.97594
1343.76,356.40045,0.98018
1343.78,353.19985,0.99043
1343.8,349.61157,0.98529
1343.82,347.87707,0.98446
1343.84,350.04708,0.99043
1343.86,356.4392,0.99708
1343.88,366.81817,0.98623
1343.9,379.35183,0.98206
1343.92,390.49273,0.98018
1343.94,398.16693,1.00221
1343.96,401.92419,0.99708
1343.98,401.72784,0.99286
1344,398.21374,0.98384
1344.02,391.72976,0.98107
1344.04,383.23385,0.98263
1344.06,375.82543,0.99466
1344.08,371.88696,0.98716
1344.1,371.6651,0.99559
1344.12,374.10229,0.98018
1344.14,375.58584,0.9763
1344.16,372.77087,0.98352
1344.18,366.84902,0.98529
1344.2,360.79946,0.98623
1344.22,356.8121,0.98263
1344.24,356.29196,0.9829
1344.26,357.74996,0.98529
1344.28,358.27227,0.98638
1344.3,356.99157,0.98018
1344.32,354.07507,0.99466
1344.34,350.50781,0.99286
1344.36,348.26925,0.99892
1344.38,347.52569,0.99198
1344.4,347.07342,1.00133
1344.42,346.60598,0.99198
1344.44,346.74758,0.96489
1344.46,350.16033,0.99043
1344.48,359.95791,0.99708
1344.5,375.09622,0.99744
1344.52,391.12863,1.00133
1344.54,403.21679,0.98263
1344.56,407.61029,0.99022
1344.58,404.76214,0.98018
1344.6,398.67706,0.9784
1344.62,392.25793,0.98867
1344.64,387.08267,0.99559
1344.66,383.97927,0.98867
1344.68,381.9533,0.98955
1344.7,380.17651,0.98773
1344.72,378.6372,0.98867
1344.74,377.05358,0.98107
1344.76,376.25787,0.98623
1344.78,376.78466,0.98716
1344.8,376.71014,0.99892
1344.82,374.57672,0.98263
1344.84,370.6401,0.99466
1344.86,365.73397,0.98773
1344.88,362.11538,1.00133
1344.9,361.41467,0.9784
1344.92,362.1134,0.99466
1344.94,362.04397,0.98773
1344.96,360.03991,0.99286
1344.98,355.99859,0.98185
1345,351.88024,0.98805
1345.02,349.76852,1.00736
1345.04,350.31091,0.98018
1345.06,354.46417,0.99559
1345.08,362.84765,0.98623
1345.1,374.53845,0.98867
1345.12,388.1795,0.99708
1345.14,401.50225,0.98107
1345.16,411.59045,0.98352
1345.18,416.81884,0.98446
1345.2,416.29708,0.98018
1345.22,410.36807,0.99198
1345.24,401.88385,0.98529
1345.26,393.46517,0.98805
1345.28,386.57855,0.97867
1345.3,382.73419,0.98107
1345.32,381.34991,0.98805
1345.34,380.40505,0.97939
1345.36,379.36145,0.97352
1345.38,377.77789,0.98352
1345.4,375.31927,0.99708
1345.42,372.87286,0.99466
1345.44,370.01177,0.99708
1345.46,365.55194,0.99043
1345.48,359.9949,0.98602
1345.5,354.16348,0.98773
1345.52,349.33325,0.98773
1345.54,347.40234,0.98352
1345.56,348.05905,0.97939
1345.58,349.46289,0.9829
1345.6,350.15454,0.99744
1345.62,348.67453,0.9784
1345.64,345.63937,0.99466
1345.66,344.37457,0.99286
1345.68,347.6448,0.98773
1345.7,356.82531,0.99466
1345.72,371.26858,0.9784
1345.74,387.14996,0.9784
1345.76,400.81106,0.98867
1345.78,410.81555,0.99022
1345.8,416.40728,0.9784
1345.82,418.09417,0.97756
1345.84,416.9024,0.98384
1345.86,412.5534,0.9897
1345.88,405.6679,0.98876
1345.9,398.36865,0.99022
1345.92,392.50588,0.98727
1345.94,389.79254,0.98623
1345.96,390.02563,1.00133
1345.98,390.177,0.98352
1346,388.18383,0.99198
1346.02,384.03363,0.98623
1346.04,378.43133,0.99708
1346.06,373.39105,1.00047
1346.08,370.46618,0.98263
1346.1,368.91558,0.98773
1346.12,367.49548,0.98352
1346.14,365.00848,0.97966
1346.16,360.82629,0.98018
1346.18,356.50198,0.98773
1346.2,353.58251,0.99708
1346.22,351.86148,0.9829
1346.24,350.78637,0.99146
1346.26,349.1531,0.99559
1346.28,346.38397,0.98206
1346.3,344.7575,0.99198
1346.32,346.57556,0.97867
1346.34,352.63778,0.9829
1346.36,363.49682,0.98529
1346.38,377.52758,0.99043
1346.4,391.26449,0.98805
1346.42,402.46051,0.99198
1346.44,409.59564,0.97352
1346.46,412.07406,0.98571
1346.48,410.86749,0.98529
1346.5,406.06188,0.98773
1346.52,397.69714,0.98773
1346.54,388.03601,0.99801
1346.56,379.69363,0.97509
1346.58,374.87243,0.98805
1346.6,374.75988,0.98107
1346.62,377.14511,0.99631
1346.64,378.51721,0.99198
1346.66,377.08648,0.97272
1346.68,372.4389,0.98039
1346.7,366.54962,0.98805
1346.72,362.7301,0.98352
1346.74,361.35766,0.98107
1346.76,360.54696,0.98773
1346.78,358.66906,1.00221
1346.8,354.56958,0.98018
1346.82,349.51074,0.98623
1346.84,346.51538,0.98107
1346.86,346.29855,1.00322
1346.88,347.63699,0.98529
1346.9,348.98156,0.98903
1346.92,348.6892,0.98805
1346.94,347.46453,0.97509
1346.96,347.91717,0.9998
1346.98,351.47601,0.98352
1347,358.87826,0.98018
1347.02,369.85903,0.98206
1347.04,382.03634,0.98018
1347.06,393.30813,0.98773
1347.08,402.30377,0.97352
1347.1,407.46716,0.99466
1347.12,408.95043,1.00221
1347.14,407.78952,0.98716
1347.16,403.80203,1.00221
1347.18,397.35076,0.99198
1347.2,389.95629,0.99384
1347.22,383.42535,0.98018
1347.24,379.88714,0.97509
1347.26,379.56018,0.98805
1347.28,380.19537,1.00644
1347.3,379.95184,0.9829
1347.32,377.61309,0.98352
1347.34,373.08828,1.00169
1347.36,368.72521,0.97867
1347.38,365.84378,0.9829
1347.4,363.31115,0.99043
1347.42,360.58386,0.98623
1347.44,357.23645,0.96659
1347.46,352.789,0.99744
1347.48,348.70254,0.98513
1347.5,346.29431,0.99198
1347.52,345.30072,0.97867
1347.54,345.04034,0.9784
1347.56,343.85479,0.98018
1347.58,341.22994,0.97173
1347.6,340.15368,0.9869
1347.62,343.75787,0.99801
1347.64,353.00851,0.98773
1347.66,366.68481,0.98867
1347.68,380.61407,0.97594
1347.7,390.61724,0.99708
1347.72,395.47296,0.98529
1347.74,395.43432,0.99229
1347.76,392.00103,0.99625
1347.78,387.38006,0.99708
1347.8,381.84243,0.98716
1347.82,375.43646,0.98018
1347.84,370.00228,0.98018
1347.86,366.93151,0.98018
1347.88,366.90197,0.99801
1347.9,369.74182,0.99466
1347.92,372.71826,0.97509
1347.94,373.27978,0.97934
1347.96,371.21789,0.98805
1347.98,366.82485,0.99625
1348,361.57647,0.9998
1348.02,358.02246,0.98955
1348.04,356.93838,0.9869
1348.06,357.71734,0.98482
1348.08,358.87121,0.98616
1348.1,357.8655,0.97399
1348.12,354.32916,0.99043
1348.14,350.56298,0.99115
1348.16,348.56445,0.99286
1348.18,349.69464,0.98955
1348.2,354.1781,0.99043
1348.22,360.87927,0.97756
1348.24,369.73461,0.98623
1348.26,380.92395,0.99229
1348.28,392.67291,0.98938
1348.3,402.66979,0.98206
1348.32,408.50549,0.97594
1348.34,408.04965,0.98107
1348.36,402.04489,0.9829
1348.38,393.2503,0.98867
1348.4,384.33593,0.98623
1348.42,378.19097,1.00133
1348.44,376.2026,0.98107
1348.46,377.1549,0.99286
1348.48,379.06488,0.99708
1348.5,379.31695,0.98446
1348.52,376.23773,0.98773
1348.54,371.59802,0.99043
1348.56,367.4873,0.9784
1348.58,364.0946,0.99141
1348.6,361.52984,0.99625
1348.62,359.1217,0.98446
1348.64,355.84173,0.98107
1348.66,352.388,0.97966
1348.68,349.5212,0.99286
1348.7,347.53015,1.00221
1348.72,346.82586,0.99466
1348.74,346.19299,0.98018
1348.76,344.48107,0.98955
1348.78,342.94506,1.00378
1348.8,343.35348,0.99492
1348.82,347.85696,0.9829
1348.84,358.41687,0.9869
1348.86,373.30053,0.99466
1348.88,388.46945,0.99286
1348.9,400.84301,0.99815
1348.92,408.18353,0.98253
1348.94,410.30859,0.99708
1348.96,408.92538,0.98185
1348.98,404.56726,0.9784
1349,397.6365,0.99708
1349.02,390.03741,0.98107
1349.04,383.56829,0.98867
1349.06,380.12683,0.99286
1349.08,380.95452,0.97756
1349.1,384.22259,0.99141
1349.12,387.05664,0.99892
1349.14,387.51135,0.98206
1349.16,384.30725,0.99043
1349.18,378.75793,0.98773
1349.2,373.78622,0.98107
1349.22,370.33999,0.97966
1349.24,368.11437,0.99229
1349.26,366.20413,0.99043
1349.28,362.96343,0.97777
1349.3,358.63015,0.98955
1349.32,354.84881,0.98529
1349.34,352.35125,0.99198
1349.36,351.72372,0.99043
1349.38,352.5324,0.98571
1349.4,353.11895,0.99043
1349.42,354.11273,0.9723
1349.44,358.14056,1.00047
1349.46,367.03186,0.99801
1349.48,381.20935,0.98773
1349.5,397.95245,0.97966
1349.52,411.76815,1.00644
1349.54,418.59887,0.9869
1349.56,417.28216,0.98018
1349.58,409.84234,0.98352
1349.6,401.30645,0.98623
1349.62,395.17333,0.99043
1349.64,391.35891,0.97688
1349.66,388.74148,0.99229
1349.68,385.68716,0.99119
1349.7,381.41427,0.98529
1349.72,377.72003,0.97509
1349.74,375.81521,0.98018
1349.76,374.71044,0.99198
1349.78,372.96694,0.98529
1349.8,368.82519,0.98018
1349.82,362.04522,0.98149
1349.84,355.18701,0.98955
1349.86,350.30426,0.97971
1349.88,348.0195,0.98773
1349.9,348.24182,0.97352
1349.92,348.77056,0.98529
1349.94,347.49432,0.97447
1349.96,344.86938,0.98529
1349.98,341.875,0.99198
1350,339.75451,0.98955
1350.02,340.13333,0.98876
1350.04,343.07916,0.98876
1350.06,348.69567,0.99801
1350.08,358.17016,0.98206
1350.1,371.15005,0.99801
1350.12,386.03256,0.99043
1350.14,400.60366,0.98623
1350.16,410.99078,0.9829
1350.18,414.56158,0.99625
1350.2,412.00509,0.98716
1350.22,405.30236,0.99286
1350.24,397.51239,0.99892
1350.26,391.80056,0.99466
1350.28,388.86007,0.99466
1350.3,387.93762,0.99022
1350.32,387.58398,0.98955
1350.34,385.59942,0.97352
1350.36,381.8189,0.99286
1350.38,377.93243,0.98773
1350.4,374.66055,0.9998
1350.42,372.16467,0.98107
1350.44,370.02481,0.9784
1350.46,366.92355,0.97399
1350.48,363.06005,0.99146
1350.5,360.0166,0.98529
1350.52,358.6112,0.99384
1350.54,358.67193,0.98263
1350.56,358.39736,0.99115
1350.58,355.53985,0.99892
1350.6,350.39517,0.97672
1350.62,344.7149,0.99384
1350.64,340.2908,0.99466
1350.66,339.30676,0.9829
1350.68,342.0971,0.99892
1350.7,347.51513,0.99043
1350.72,356.09527,0.99043
1350.74,368.26245,0.98602
1350.76,382.49853,0.9829
1350.78,396.48266,0.97934
1350.8,406.61206,0.9869
1350.82,409.83053,0.98352
1350.84,406.5303,0.99871
1350.86,398.68908,0.98107
1350.88,388.99133,0.9742
1350.9,381.20007,0.9829
1350.92,377.14465,0.98107
1350.94,376.12878,0.98018
1350.96,376.58044,0.97966
1350.98,375.91094,0.98955
1351,372.85412,0.99198
1351.02,369.0653,0.97688
1351.04,366.17156,0.98876
1351.06,364.84466,0.99198
1351.08,364.85119,0.98107
1351.1,363.96936,0.99708
1351.12,360.81564,0.9703
1351.14,356.66287,0.98955
1351.16,352.80737,0.98773
1351.18,350.34573,0.98018
1351.2,350.05059,0.99043
1351.22,350.46844,0.99892
1351.24,350.11901,0.98529
1351.26,349.28234,0.98513
1351.28,348.56072,0.98018
1351.3,349.75061,0.98529
1351.32,355.05419,0.99043
1351.34,364.20535,0.98107
1351.36,375.92346,0.98996
1351.38,388.5841,0.9829
1351.4,399.18878,0.97867
1351.42,406.04589,0.98018
1351.44,409.04263,0.9869
1351.46,407.3702,0.98482
1351.48,401.25927,0.99043
1351.5,392.56216,0.98206
1351.52,383.36264,0.98773
1351.54,376.75286,0.99801
1351.56,374.98126,0.99559
1351.58,376.88354,1.00047
1351.6,379.90557,0.98773
1351.62,381.57891,0.9763
1351.64,380.22311,0.98773
1351.66,376.78991,0.98263
1351.68,372.96447,0.98805
1351.7,369.14746,0.98018
1351.72,365.76306,0.98529
1351.74,362.42889,0.99286
1351.76,358.14367,0.98773
1351.78,354.0697,0.98623
1351.8,351.90866,0.99043
1351.82,351.68939,0.98352
1351.84,352.55169,0.99043
1351.86,352.35522,0.97698
1351.88,349.46649,0.98623
1351.9,345.69122,0.98876
1351.92,344.2431,0.98352
1351.94,347.76531,0.99198
1351.96,357.7236,0.98107
1351.98,372.09552,0.98623
1352,386.85281,0.97939
1352.02,399.30261,0.98955
1352.04,407.46838,0.99043
1352.06,410.2991,0.99466
1352.08,408.29248,0.98867
1352.1,401.90026,0.99043
1352.12,392.75097,0.98955
1352.14,384.39108,0.98716
1352.16,379.16351,0.98018
1352.18,377.79684,0.98773
1352.2,379.78332,0.99198
1352.22,382.00445,0.97867
1352.24,381.42883,0.99466
1352.26,377.88433,0.99119
1352.28,372.61682,0.97867
1352.3,367.8656,0.97594
1352.32,365.62707,0.99043
1352.34,365.06747,0.98955
1352.36,364.4143,0.98623
1352.38,362.96212,0.99656
1352.4,360.44427,0.99198
1352.42,358.17181,0.99466
1352.44,357.86407,0.9829
1352.46,358.65878,0.98352
1352.48,358.94979,0.98446
1352.5,357.85934,0.98955
1352.52,354.5949,0.98529
1352.54,350.5343,0.98206
1352.56,349.20666,0.98773
1352.58,353.4793,0.9829
1352.6,364.64703,0.98206
1352.62,380.81225,0.99043
1352.64,396.96011,0.9784
1352.66,409.25189,0.98107
1352.68,416.33294,0.98107
1352.7,418.38201,0.97688
1352.72,417.32592,0.98018
1352.74,414.43414,0.98206
1352.76,409.26205,0.99229
1352.78,402.32269,0.99198
1352.8,394.97171,0.98446
1352.82,388.63421,0.97352
1352.84,385.08343,0.97934
1352.86,383.93939,0.99043
1352.88,382.77893,0.97509
1352.9,380.50201,0.98263
1352.92,376.9906,0.98446
1352.94,372.74465,0.9829
1352.96,369.4375,0.9869
1352.98,367.10629,1.00465
1353,364.21624,0.98867
1353.02,360.56427,0.98529
1353.04,356.28601,0.99198
1353.06,351.80895,0.97352
1353.08,348.82736,0.98263
1353.1,347.66943,0.98352
1353.12,347.11694,0.98107
1353.14,346.47039,0.98018
1353.16,345.08227,0.99708
1353.18,343.34844,0.97594
1353.2,343.20181,0.98602
1353.22,345.47146,0.99043
1353.24,350.33117,1.00047
1353.26,358.61831,0.98773
1353.28,370.0621,0.98018
1353.3,383.33627,1.00644
1353.32,396.71697,0.97824
1353.34,407.48376,0.99229
1353.36,413.6972,0.98263
1353.38,414.94747,0.98805
1353.4,411.26763,0.98446
1353.42,404.5509,0.97966
1353.44,397.80532,0.99043
1353.46,392.38183,0.99043
1353.48,389.08056,0.98018
1353.5,387.96609,0.99022
1353.52,386.9129,0.98623
1353.54,384.67785,0.99801
1353.56,381.87097,0.98773
1353.58,378.69433,1.00133
1353.6,375.84631,0.98263
1353.62,374.05944,0.99892
1353.64,372.19848,0.9829
1353.66,369.21649,0.9829
1353.68,364.99542,0.98529
1353.7,359.74194,0.99198
1353.72,355.2098,0.97541
1353.74,352.92648,0.98623
1353.76,352.08496,0.98263
1353.78,351.5913,0.99043
1353.8,350.68267,0.99559
1353.82,348.62335,0.98529
1353.84,345.89916,0.98185
1353.86,343.51452,0.99559
1353.88,343.19284,0.98206
1353.9,348.03265,0.98529
1353.92,358.79583,0.98955
1353.94,372.62554,0.98206
1353.96,386.30895,0.99198
1353.98,396.83978,0.98529
1354,402.27127,0.98529
1354.02,403.39157,0.99286
1354.04,401.13427,0.99229
1354.06,395.66262,0.99892
1354.08,388.21459,0.98529
1354.1,380.05874,0.98716
1354.12,372.7427,0.98018
1354.14,368.82763,0.99043
1354.16,368.89831,0.99466
1354.18,371.21435,0.9784
1354.2,373.50387,0.99322
1354.22,372.93426,0.98352
1354.24,368.76489,0.98263
1354.26,363.70983,0.98623
1354.28,360.10644,0.97867
1354.3,358.54101,0.98206
1354.32,358.34429,1.00404
1354.34,357.11193,0.97509
1354.36,353.49618,0.99119
1354.38,348.75482,0.98955
1354.4,344.39691,0.98384
1354.42,342.09893,0.9784
1354.44,342.89239,0.99043
1354.46,344.89685,0.98107
1354.48,346.13079,0.97688
1354.5,347.16348,0.98107
1354.52,349.84765,0.9784
1354.54,356.86871,0.97594
1354.56,369.3731,0.99744
1354.58,384.15582,0.99466
1354.6,396.56219,0.98018
1354.62,403.24444,0.99939
1354.64,402.56207,0.97352
1354.66,396.39251,0.98018
1354.68,388.65869,0.98018
1354.7,382.08673,0.97594
1354.72,378.49984,0.98716
1354.74,377.94335,0.9784
1354.76,378.02185,0.97698
1354.78,377.15881,0.98955
1354.8,375.38421,0.98091
1354.82,373.12075,0.9784
1354.84,371.71813,0.97447
1354.86,371.75537,0.98513
1354.88,371.84326,0.98263
1354.9,370.81903,0.98773
1354.92,367.90429,0.98446
1354.94,362.81372,0.98955
1354.96,357.4251,0.98773
1354.98,353.6607,0.99708
1355,351.59509,0.98446
1355.02,350.76141,0.98482
1355.04,349.82806,0.99043
1355.06,347.76248,0.98446
1355.08,346.19641,0.97688
1355.1,347.23089,0.97594
1355.12,352.16418,0.99384
1355.14,361.79058,0.98955
1355.16,373.46948,0.97867
1355.18,382.32232,0.98091
1355.2,385.90344,0.99445
1355.22,383.86038,0.99141
1355.24,377.68621,0.97756
1355.26,371.14529,1.00322
1355.28,366.54193,0.9784
1355.3,363.73748,0.99198
1355.32,362.34313,0.99198
1355.34,361.51123,0.99198
1355.36,360.91687,0.97594
1355.38,361.4768,0.98773
1355.4,363.06597,0.99466
1355.42,364.50238,0.99466
1355.44,364.34884,0.99708
1355.46,361.01397,0.98805
1355.48,355.49951,0.99631
1355.5,351.00741,0.97777
1355.52,348.98229,1.00221
1355.54,349.65295,0.99198
1355.56,352.53753,0.9998
1355.58,355.05084,0.98773
1355.6,355.63952,0.98206
1355.62,355.51174,0.98107
1355.64,356.50762,0.99466
1355.66,361.31613,0.98018
1355.68,371.56317,0.98773
1355.7,384.30691,0.97594
1355.72,394.64959,0.98018
1355.74,399.37939,0.98107
1355.76,397.89624,0.98867
1355.78,392.8988,0.99198
1355.8,387.8504,0.97594
1355.82,383.90313,0.98352
1355.84,380.97189,0.98107
1355.86,378.50326,0.99198
1355.88,375.86877,0.98107
1355.9,373.99487,0.98955
1355.92,374.00064,0.98107
1355.94,375.65258,0.987
1355.96,378.08868,0.9998
1355.98,379.01126,0.98805
1356,375.99047,0.99022
1356.02,369.84854,0.98482
1356.04,363.00402,0.97594
1356.06,357.14483,0.99384
1356.08,353.65728,0.98805
1356.1,352.17623,0.98384
1356.12,350.98907,0.98263
1356.14,349.80413,0.99043
1356.16,349.11508,0.98446
1356.18,350.45965,1.00221
1356.2,357.18298,0.99043
1356.22,370.13604,1.00262
1356.24,385.84335,0.99119
1356.26,399.56085,0.98805
1356.28,406.9121,0.98149
1356.3,406.56362,0.99115
1356.32,401.68374,0.99286
1356.34,395.78198,0.99445
1356.36,390.70556,0.99559
1356.38,387.29974,0.99383
1356.4,384.28979,0.98352
1356.42,380.51422,0.98805
1356.44,377.3872,0.98513
1356.46,376.21801,0.99559
1356.48,376.99212,0.98773
1356.5,378.62557,0.98938
1356.52,378.42413,0.98263
1356.54,375.09588,0.9998
1356.56,370.25396,0.98206
1356.58,365.62792,0.99022
1356.6,362.99871,0.99625
1356.62,363.76165,0.98372
1356.64,366.48114,0.98955
1356.66,369.04495,0.99043
1356.68,370.643,0.99198
1356.7,370.94232,0.99043
1356.72,371.96911,0.98352
1356.74,377.44458,0.96908
1356.76,388.64385,0.99533
1356.78,404.06756,0.9829
1356.8,419.87313,0.98107
1356.82,430.90472,0.98602
1356.84,435.08691,0.98384
1356.86,433.9439,0.9998
1356.88,429.84347,0.9998
1356.9,425.40435,0.99043
1356.92,421.56106,0.98352
1356.94,417.00195,0.98867
1356.96,411.40505,0.98352
1356.98,405.43545,0.97352
1357,399.66912,0.98716
1357.02,395.66973,0.97352
1357.04,393.94952,0.98955
1357.06,392.57574,1.00644
1357.08,389.84075,0.97867
1357.1,384.80322,0.98107
1357.12,377.29187,0.98263
1357.14,369.18847,0.97594
1357.16,362.56958,0.98867
1357.18,358.35485,0.99466
1357.2,356.77819,0.99892
1357.22,356.10784,0.98107
1357.24,354.18792,0.98384
1357.26,351.25567,0.99119
1357.28,348.49285,0.98773
1357.3,347.7752,0.98529
1357.32,351.92608,0.98055
1357.34,361.49407,0.99198
1357.36,374.91003,0.99466
1357.38,390.55834,0.99871
1357.4,405.40258,0.97777
1357.42,416.34777,0.99141
1357.44,422.87417,0.97594
1357.46,425.30685,0.98602
1357.48,424.15142,0.98446
1357.5,420.44769,0.98805
1357.52,414.3479,0.98805
1357.54,406.62463,1.00221
1357.56,399.79971,0.9829
1357.58,395.33447,0.99286
1357.6,393.12823,0.98384
1357.62,392.138,0.99043
1357.64,390.03515,0.98018
1357.66,385.97888,0.98107
1357.68,381.63604,0.99801
1357.7,378.22106,0.98623
1357.72,376.00778,0.98107
1357.74,374.21661,0.99043
1357.76,370.78741,0.98513
1357.78,365.68792,0.99043
1357.8,361.06494,0.98446
1357.82,358.03588,0.98773
1357.84,357.09393,0.98107
1357.86,357.75805,0.9829
1357.88,357.6174,0.98623
1357.9,355.52502,0.98867
1357.92,352.47772,0.99198
1357.94,349.73272,0.99445
1357.96,349.23553,0.99383
1357.98,352.44259,0.98018
1358,359.15762,1.00133
1358.02,369.5017,0.9784
1358.04,383.16464,0.99198
1358.06,398.0613,0.98716
1358.08,411.90039,0.98446
1358.1,422.00701,0.9869
1358.12,425.99743,0.98529
1358.14,424.25518,0.98018
1358.16,418.4895,0.99708
1358.18,410.6582,0.99892
1358.2,403.86975,0.9732
1358.22,399.69689,0.98602
1358.24,397.16439,0.99043
1358.26,395.07711,0.98352
1358.28,391.7037,0.9856
1358.3,386.07919,0.98018
1358.32,380.18841,0.97934
1358.34,375.90844,0.99384
1358.36,373.2337,0.98352
1358.38,371.31686,0.99146
1358.4,368.06335,0.99043
1358.42,362.52316,0.98352
1358.44,356.80426,0.98623
1358.46,352.7022,0.99286
1358.48,350.3319,0.98773
1358.5,349.02996,0.98529
1358.52,347.15093,0.99892
1358.54,344.2221,0.9998
